1,170.05882
10,128.29411
100,39.705883
101,76.0
102,166.64706
103,191.58824
104,170.64706
105,190.82353
106,141.47058
107,135.52942
108,123.35294
109,208.52942
110,177.82353
111,94.0
112,88.23529
113,216.52942
114,210.94118
115,193.35294
120,165.52942
121,1.2941177
122,111.17647
123,43.235294
13,257.82352
14,361.05884
17,112.52941
18,273.52942
19,204.11765
20,112.52941
22,7.529412
23,98.64706
24,106.47059
25,101.117645
26,67.411766
28,98.117645
30,82.76471
32,127.0
33,96.17647
34,128.11765
40,182.82353
41,143.82353
42,129.41176
43,267.35294
44,237.29411
45,149.35294
46,175.88235
47,206.23529
48,164.52942
49,161.23529
5,108.882355
50,106.94118
52,228.17647
6,176.47058
60,136.88235
61,132.41176
62,136.05882
63,150.0
66,135.82353
67,233.58824
68,100.94118
69,111.0
7,78.588234
70,218.70589
71,162.70589
72,122.588234
73,228.88235
75,346.70587
76,59.235294
77,126.52941
78,87.35294
79,192.35294
81,132.17647
83,178.88235
84,108.0
88,106.117645
9,161.94118
90,164.17647
94,83.52941
