1,160.41176
10,122.47059
100,67.29412
101,100.70588
102,171.17647
103,200.0
104,173.64706
105,207.70589
106,162.58824
107,129.76471
108,125.35294
109,207.0
110,188.58824
111,89.29412
112,99.35294
113,265.52942
114,225.52942
115,192.58824
120,211.64706
121,1.4117647
122,121.588234
123,44.411766
13,226.17647
14,326.41177
17,116.64706
18,264.70587
19,225.52942
20,113.52941
22,11.411765
23,115.64706
24,118.23529
25,122.882355
26,74.76471
28,110.52941
30,92.47059
32,122.411766
33,97.82353
34,122.76471
40,184.35294
41,185.76471
42,147.58824
43,269.7647
44,262.94116
45,127.882355
46,186.76471
47,234.70589
48,181.29411
49,161.17647
5,113.17647
50,107.94118
52,224.76471
6,180.17647
60,152.70589
61,169.17647
62,136.41176
63,151.88235
66,127.64706
67,271.64706
68,101.47059
69,116.64706
7,82.82353
70,197.94118
71,184.70589
72,127.35294
73,255.82353
75,417.64706
76,69.52941
77,172.23529
78,96.82353
79,212.94118
81,166.41176
83,206.29411
84,112.35294
88,129.88235
9,158.0
90,174.70589
94,99.411766
